path_id,from_id,to_id,from,to,transport,duration,price,low_limit,predict 
3530364,353,139,Venice,Brno,bus,615,21,29,32.1
1280617,128,153,Barcelona,Cluj-Napoca,bus,2368,64,93,105.6
1280622,128,354,Barcelona,Verona,bus,1200,35,52,58.0
3670088,367,235,Zaragoza,Lisbon,bus,780,27,35,39.6
1280631,128,354,Barcelona,Verona,bus,1200,36,52,58.0
1280632,128,252,Barcelona,Milan,bus,1050,34,46,51.5
2850023,285,303,Palermo,Rome,bus,740,30,34,37.8
2850032,285,267,Palermo,Naples,bus,650,25,30,33.7
2850043,285,365,Palermo,Wroclaw,bus,2482,65,97,110.1
2850067,285,303,Palermo,Rome,bus,740,27,34,37.8
2850161,285,365,Palermo,Wroclaw,bus,2482,66,97,110.1
2850168,285,364,Palermo,Warsaw,bus,2646,65,103,116.5
2850184,285,213,Palermo,Katowice,bus,2313,64,92,103.5
2850185,285,214,Palermo,Krakow,bus,2389,64,94,106.5
2850203,285,364,Palermo,Warsaw,bus,2646,68,103,116.5
2850237,285,303,Palermo,Rome,bus,740,31,34,37.8
2850238,285,267,Palermo,Naples,bus,650,26,30,33.7
2850248,285,214,Palermo,Krakow,bus,2389,65,94,106.5
2850254,285,365,Palermo,Wroclaw,bus,2482,64,97,110.1
3650181,365,297,Wroclaw,Prague,bus,300,5,15,17.0
2670463,267,364,Naples,Warsaw,bus,1920,74,78,87.8
1740663,174,111,Frankfurt,Amsterdam,bus,360,13,18,20.0
2860098,286,130,Pescara,Bologna,bus,335,14,17,18.8
2860149,286,252,Pescara,Milan,bus,515,21,25,27.5
2860155,286,213,Pescara,Katowice,bus,1601,60,66,74.8
2860156,286,364,Pescara,Warsaw,bus,1743,55,71,80.6
2860172,286,213,Pescara,Katowice,bus,1408,51,59,66.7
2860173,286,214,Pescara,Krakow,bus,1451,51,61,68.5
2860212,286,130,Pescara,Bologna,bus,335,15,17,18.8
2860232,286,214,Pescara,Krakow,bus,1679,60,69,78.0
2860236,286,365,Pescara,Wroclaw,bus,1413,50,59,67.0
2860243,286,304,Pescara,Rimini,bus,215,11,12,12.7
2860248,286,365,Pescara,Wroclaw,bus,1413,52,59,67.0
2860253,286,365,Pescara,Wroclaw,bus,1413,53,59,67.0
2860278,286,357,Pescara,Iasi,bus,1940,77,78,88.6
2860281,286,364,Pescara,Warsaw,bus,1731,65,71,80.1
2860285,286,364,Pescara,Warsaw,bus,1731,66,71,80.1
2860287,286,365,Pescara,Wroclaw,bus,1413,51,59,67.0
2870261,287,189,Pisa,Genoa,share,131,5,7,8.2
2870274,287,214,Pisa,Krakow,bus,1209,51,52,58.3
2870282,287,214,Pisa,Krakow,bus,1209,50,52,58.3
2870308,287,213,Pisa,Katowice,bus,1135,47,49,55.2
1890445,189,367,Genoa,Zaragoza,bus,1200,37,52,58.0
2880175,288,231,Paphos,Larnaca,bus,163,4,9,9.9
3560338,356,297,Vilnius,Prague,bus,1165,45,50,56.5
3640240,364,140,Warsaw,Basel,bus,1388,50,59,65.9
3640241,364,141,Warsaw,Bern,bus,1573,50,65,73.6
3640243,364,190,Warsaw,Groningen,bus,1200,35,52,58.0
3640247,364,311,Warsaw,Southampton,bus,1940,56,78,88.6
2970599,297,327,Prague,Split,bus,1020,30,45,50.2
3640249,364,353,Warsaw,Venice,bus,1121,45,49,54.6
3640250,364,365,Warsaw,Wroclaw,bus,270,11,14,15.5
2910083,291,309,Porto,Sofia,bus,3120,100,119,134.8
2910108,291,309,Porto,Sofia,bus,3120,109,119,134.8
2910124,291,320,Porto,Santiago de Compostela,bus,780,34,35,39.6
2910212,291,179,Porto,Faro,bus,755,24,34,38.5
2800245,280,200,Plovdiv,Heraklion,bus,1495,59,62,70.4
2910242,291,354,Porto,Verona,bus,1890,68,77,86.6
2330480,233,214,Luxembourg,Krakow,bus,1230,41,53,59.2
2910269,291,236,Porto,Ljubljana,bus,2250,77,89,101.0
2910311,291,252,Porto,Milan,bus,1770,64,72,81.7
3350249,335,303,Turin,Rome,bus,635,25,30,33.0
3520045,352,309,Valladolid,Sofia,bus,2905,100,112,126.5
2910393,291,354,Porto,Verona,bus,1890,70,77,86.6
2140552,214,100,Krakow,Antwerp,bus,1140,40,49,55.4
2920012,292,116,Poprad,Brussels,bus,2220,35,88,99.8
2920016,292,102,Poprad,Augsburg,bus,810,24,37,41.0
2920020,292,247,Poprad,Munich,bus,770,23,35,39.2
2920032,292,210,Poprad,Karlsruhe,bus,1055,29,46,51.7
2920033,292,174,Poprad,Frankfurt,bus,1190,30,51,57.5
2920035,292,139,Poprad,Brno,bus,300,12,15,17.0
2920042,292,348,Poprad,Vienna,bus,425,15,21,23.2
2920050,292,165,Poprad,East Midlands,bus,3312,50,126,142.1
2920058,292,225,Poprad,London,bus,2784,41,108,121.9
2140559,214,230,Krakow,Lamezia Terme,bus,1892,59,77,86.7
2920061,292,244,Poprad,Mannheim,bus,1125,30,49,54.7
2920063,292,244,Poprad,Mannheim,bus,1125,27,49,54.7
2140560,214,286,Krakow,Pescara,bus,1620,60,67,75.6
2920070,292,296,Poprad,Pardubice,bus,415,13,20,22.7
2920075,292,316,Poprad,Stuttgart,bus,980,27,43,48.5
2920076,292,210,Poprad,Karlsruhe,bus,1055,27,46,51.7
3080294,308,309,Salzburg,Sofia,bus,1050,36,46,51.5
3340165,334,309,Trieste,Sofia,bus,915,30,41,45.6
3530389,353,267,Venice,Naples,bus,635,26,30,33.0
3690005,369,164,Zadar,Dubrovnik,bus,380,18,19,21.0
3540175,354,128,Verona,Barcelona,bus,1200,36,52,58.0
3540176,354,291,Verona,Porto,bus,1890,70,77,86.6
3340217,334,309,Trieste,Sofia,bus,915,27,41,45.6
2950084,295,164,Podgorica,Dubrovnik,bus,285,14,15,16.3
2950086,295,135,Podgorica,Belgrade,bus,500,20,24,26.8
2950102,295,310,Podgorica,Sarajevo,bus,360,14,18,20.0
2950117,295,135,Podgorica,Belgrade,bus,590,17,28,31.0
2950128,295,135,Podgorica,Belgrade,bus,540,24,26,28.6
1640364,164,145,Dubrovnik,Cologne,bus,1650,60,68,76.8
1640365,164,159,Dubrovnik,Dortmund,bus,1820,60,74,83.7
1640366,164,161,Dubrovnik,Dusseldorf,bus,1700,60,70,78.8
3100131,310,181,Sarajevo,Graz,bus,630,28,29,32.8
2950219,295,135,Podgorica,Belgrade,bus,590,16,28,31.0
1350508,135,193,Belgrade,Gothenburg,bus,1950,59,79,89.0
2950230,295,135,Podgorica,Belgrade,bus,500,21,24,26.8
3300298,330,104,Tirana,Athens,bus,735,30,34,37.6
1350509,135,259,Belgrade,Marseille,bus,1425,54,60,67.5
2950301,295,310,Podgorica,Sarajevo,bus,360,13,18,20.0
2950306,295,164,Podgorica,Dubrovnik,bus,285,12,15,16.3
2970603,297,111,Prague,Amsterdam,bus,935,27,41,46.5
2970610,297,293,Prague,Paris,bus,800,29,36,40.5
2970613,297,145,Prague,Cologne,bus,595,20,28,31.2
2960024,296,215,Pardubice,Kosice,bus,545,16,26,28.9
2960026,296,213,Pardubice,Katowice,bus,430,12,21,23.4
2960029,296,214,Pardubice,Krakow,bus,2420,38,95,107.7
2960037,296,292,Pardubice,Poprad,bus,415,13,20,22.7
2970637,297,293,Prague,Paris,bus,800,27,36,40.5
2960039,296,365,Pardubice,Wroclaw,bus,2720,66,106,119.4
2970652,297,116,Prague,Brussels,bus,1355,24,57,64.5
2970667,297,161,Prague,Dusseldorf,bus,715,21,33,36.7
2970671,297,196,Prague,Hamburg,bus,900,27,40,45.0
2970682,297,174,Prague,Frankfurt,bus,385,15,19,21.2
3150038,315,260,Saarbrucken,Metz,bus,65,2,4,4.4
2970699,297,326,Prague,Strasbourg,bus,575,18,27,30.3
2970705,297,365,Prague,Wroclaw,share,265,10,12,15.3
2520967,252,352,Milan,Valladolid,bus,1440,49,60,68.1
3090604,309,202,Sofia,Innsbruck,bus,1530,45,64,71.8
3380042,338,243,Timisoara,Manchester,bus,2126,62,85,96.1
3380043,338,249,Timisoara,Malaga,bus,4135,70,153,172.8
3230190,323,304,Skopje,Rimini,bus,1348,55,57,64.2
3380044,338,321,Timisoara,Sevilla,bus,4384,70,161,182.0
3090606,309,353,Sofia,Venice,bus,1110,32,48,54.1
3090608,309,354,Sofia,Verona,bus,1230,36,53,59.2
3010042,301,134,Reus,Bucharest,bus,2218,68,88,99.7
1280650,128,189,Barcelona,Genoa,bus,930,28,41,46.3
1280659,128,354,Barcelona,Verona,bus,1200,37,52,58.0
1280665,128,270,Barcelona,Nice,bus,720,22,33,36.9
2360493,236,291,Ljubljana,Porto,bus,2190,77,87,98.6
3030525,303,353,Rome,Venice,bus,395,18,20,21.7
3030538,303,252,Rome,Milan,bus,505,21,24,27.0
3030539,303,134,Rome,Bucharest,bus,2385,66,94,106.3
3030549,303,348,Rome,Vienna,bus,940,29,42,46.7
3030555,303,130,Rome,Bologna,bus,280,14,15,16.0
3030564,303,139,Rome,Brno,bus,1060,32,46,51.9
3030606,303,213,Rome,Katowice,bus,1382,51,58,65.7
3030607,303,214,Rome,Krakow,bus,1458,51,61,68.8
3480677,348,215,Vienna,Kosice,bus,435,17,21,23.7
3030619,303,357,Rome,Iasi,bus,2085,60,84,94.4
3030626,303,252,Rome,Milan,bus,450,20,22,24.4
3030634,303,267,Rome,Naples,share,159,7,8,9.7
3030651,303,335,Rome,Turin,bus,640,25,30,33.3
3030655,303,365,Rome,Wroclaw,bus,1395,51,59,66.2
3030672,303,213,Rome,Katowice,bus,1578,60,65,73.8
3030674,303,353,Rome,Venice,bus,415,19,20,22.7
3030677,303,354,Rome,Verona,bus,380,18,19,21.0
3030685,303,365,Rome,Wroclaw,bus,1395,50,59,66.2
3030687,303,364,Rome,Warsaw,bus,1704,57,70,79.0
3040037,304,252,Rimini,Milan,bus,285,13,15,16.3
3040038,304,252,Rimini,Milan,bus,285,14,15,16.3
3540178,354,248,Verona,Madrid,bus,1725,59,71,79.9
3040041,304,109,Rimini,Ancona,bus,90,5,6,5.9
3040048,304,130,Rimini,Bologna,bus,80,4,5,5.3
1300566,130,153,Bologna,Cluj-Napoca,bus,1695,59,70,78.6
3040072,304,323,Rimini,Skopje,bus,1348,52,57,64.2
3040075,304,213,Rimini,Katowice,bus,1148,42,50,55.7
3040076,304,214,Rimini,Krakow,bus,1197,45,51,57.8
3040080,304,230,Rimini,Lamezia Terme,bus,810,35,37,41.0
3040089,304,286,Rimini,Pescara,bus,285,12,15,16.3
3040092,304,286,Rimini,Pescara,bus,215,11,12,12.7
3040096,304,323,Rimini,Skopje,bus,1348,55,57,64.2
3040097,304,365,Rimini,Wroclaw,bus,1160,43,50,56.3
3040103,304,365,Rimini,Wroclaw,bus,1160,45,50,56.3
3040110,304,213,Rimini,Katowice,bus,1348,50,57,64.2
3040116,304,364,Rimini,Warsaw,bus,1483,51,62,69.9
3050437,305,364,Riga,Warsaw,bus,815,36,37,41.2
3050442,305,124,Riga,Berlin,bus,1080,45,47,52.8
3640254,364,285,Warsaw,Palermo,bus,2564,68,100,113.3
3050485,305,365,Riga,Wroclaw,bus,1110,47,48,54.1
3060102,306,111,Rotterdam,Amsterdam,bus,100,5,6,6.5
3060108,306,174,Rotterdam,Frankfurt,bus,525,17,25,27.9
3060112,306,161,Rotterdam,Dusseldorf,bus,220,7,12,13.0
3060114,306,348,Rotterdam,Vienna,bus,1035,35,45,50.9
3060130,306,191,Rotterdam,Gdansk,bus,1270,45,54,60.9
3060135,306,247,Rotterdam,Munich,bus,760,26,35,38.7
3060137,306,213,Rotterdam,Katowice,bus,1180,41,51,57.1
1720303,172,213,Eindhoven,Katowice,bus,1082,41,47,52.9
3060139,306,214,Rotterdam,Krakow,bus,1425,51,60,67.5
3060141,306,219,Rotterdam,Linz,bus,1110,35,48,54.1
3060150,306,266,Rotterdam,Nuremberg,bus,620,21,29,32.3
3060151,306,174,Rotterdam,Frankfurt,bus,450,13,22,24.4
3060156,306,214,Rotterdam,Krakow,bus,1290,40,55,61.8
3060164,306,314,Rotterdam,Poznan,bus,925,34,41,46.1
3060172,306,348,Rotterdam,Vienna,bus,1035,32,45,50.9
1110653,111,348,Amsterdam,Vienna,bus,1320,41,56,63.1
3060177,306,364,Rotterdam,Warsaw,bus,1165,42,50,56.5
3060178,306,365,Rotterdam,Wroclaw,bus,1015,36,44,50.0
3080297,308,100,Salzburg,Antwerp,bus,965,30,43,47.8
3080300,308,309,Salzburg,Sofia,bus,1050,35,46,51.5
3080310,308,116,Salzburg,Brussels,bus,900,29,40,45.0
3080324,308,219,Salzburg,Linz,bus,90,4,6,5.9
3080335,308,348,Salzburg,Vienna,bus,225,10,12,13.2
3080360,308,174,Salzburg,Frankfurt,bus,510,16,24,27.2
3080373,308,309,Salzburg,Sofia,bus,1050,38,46,51.5
3540184,354,235,Verona,Lisbon,bus,2250,73,89,101.0
3080395,308,247,Salzburg,Munich,bus,130,4,8,8.1
3080398,308,255,Salzburg,Maastricht,bus,775,25,35,39.4
3080401,308,266,Salzburg,Nuremberg,bus,360,11,18,20.0
3080415,308,316,Salzburg,Stuttgart,bus,345,11,17,19.3
3080424,308,306,Salzburg,Rotterdam,bus,1035,30,45,50.9
3080425,308,309,Salzburg,Sofia,bus,1160,32,50,56.3
3080430,308,315,Salzburg,Saarbrucken,bus,590,17,28,31.0
3080434,308,326,Salzburg,Strasbourg,bus,455,15,22,24.6
3540185,354,352,Verona,Valladolid,bus,1560,58,65,73.1
3090609,309,102,Sofia,Augsburg,bus,1320,40,56,63.1
1450556,145,111,Cologne,Amsterdam,bus,225,9,12,13.2
3090611,309,111,Sofia,Amsterdam,bus,2205,60,88,99.2
3090616,309,117,Sofia,Burgas,bus,390,12,19,21.5
3090618,309,128,Sofia,Barcelona,bus,2250,70,89,101.0
3090621,309,140,Sofia,Basel,bus,1725,55,71,79.9
3090628,309,161,Sofia,Dusseldorf,bus,1830,64,75,84.1
3090631,309,247,Sofia,Munich,bus,1315,40,56,62.8
3090639,309,236,Sofia,Ljubljana,bus,930,27,41,46.3
3090641,309,134,Sofia,Bucharest,bus,405,12,20,22.2
3090642,309,248,Sofia,Madrid,bus,3000,90,115,130.2
3090643,309,252,Sofia,Milan,bus,1350,41,57,64.3
3090649,309,266,Sofia,Nuremberg,bus,1391,50,59,66.0
3090661,309,308,Sofia,Salzburg,bus,1180,35,51,57.1
3090667,309,342,Sofia,Toulouse,bus,2205,73,88,99.2
3090670,309,348,Sofia,Vienna,bus,960,30,42,47.6
3090676,309,367,Sofia,Zaragoza,bus,2490,75,98,110.4
3090678,309,368,Sofia,Zagreb,bus,760,22,35,38.7
3090691,309,135,Sofia,Belgrade,bus,360,17,18,20.0
3100173,310,135,Sarajevo,Belgrade,bus,430,11,21,23.4
3100176,310,294,Sarajevo,Pula,bus,750,30,34,38.3
3100184,310,135,Sarajevo,Belgrade,bus,480,20,23,25.8
3100191,310,135,Sarajevo,Belgrade,bus,430,12,21,23.4
3100195,310,219,Sarajevo,Linz,bus,780,34,35,39.6
3100199,310,100,Sarajevo,Antwerp,bus,1805,68,74,83.1
3100202,310,368,Sarajevo,Zagreb,bus,480,19,23,25.8
3100217,310,135,Sarajevo,Belgrade,bus,490,18,24,26.3
3100220,310,348,Sarajevo,Vienna,bus,775,30,35,39.4
3100221,310,348,Sarajevo,Vienna,bus,810,35,37,41.0
3100223,310,348,Sarajevo,Vienna,bus,810,36,37,41.0
3100227,310,145,Sarajevo,Cologne,bus,1470,50,62,69.3
3100236,310,159,Sarajevo,Dortmund,bus,1630,55,67,76.0
3100239,310,161,Sarajevo,Dusseldorf,bus,1510,55,63,71.0
3100251,310,181,Sarajevo,Graz,bus,635,29,30,33.0
3100264,310,247,Sarajevo,Munich,bus,1105,40,48,53.9
3100270,310,135,Sarajevo,Belgrade,bus,430,16,21,23.4
3100273,310,181,Sarajevo,Graz,bus,635,25,30,33.0
3100276,310,348,Sarajevo,Vienna,bus,775,27,35,39.4
3100296,310,236,Sarajevo,Ljubljana,bus,615,27,29,32.1
3100305,310,244,Sarajevo,Mannheim,bus,1789,50,73,82.5
3100336,310,181,Sarajevo,Graz,bus,635,26,30,33.0
3100345,310,316,Sarajevo,Stuttgart,bus,1105,45,48,53.9
3100364,310,343,Sarajevo,Tivat,bus,545,16,26,28.9
3100373,310,368,Sarajevo,Zagreb,bus,480,18,23,25.8
3110247,311,121,Southampton,Bournemouth,share,55,2,3,3.8
3140034,314,100,Poznan,Antwerp,bus,1055,35,46,51.7
3140043,314,316,Poznan,Stuttgart,bus,690,30,32,35.6
3140066,314,111,Poznan,Amsterdam,bus,810,30,37,41.0
3140098,314,126,Poznan,Bremen,bus,875,26,39,43.9
3650205,365,128,Wroclaw,Barcelona,bus,3700,110,138,156.7
3140119,314,145,Poznan,Cologne,bus,1175,35,51,56.9
3650211,365,267,Wroclaw,Naples,bus,1613,55,67,75.3
3650214,365,192,Wroclaw,Geneva,bus,1080,41,47,52.8
3140140,314,159,Poznan,Dortmund,bus,590,25,28,31.0
3140146,314,161,Poznan,Dusseldorf,bus,720,27,33,36.9
3140157,314,172,Poznan,Eindhoven,bus,690,30,32,35.6
3650220,365,177,Wroclaw,Florence,bus,1197,50,51,57.8
3650221,365,252,Wroclaw,Milan,bus,1119,45,48,54.5
3140179,314,191,Poznan,Gdansk,share,278,8,12,15.9
3140182,314,193,Poznan,Gothenburg,bus,990,37,44,48.9
3140184,314,196,Poznan,Hamburg,bus,440,20,22,23.9
3140186,314,197,Poznan,Hannover,bus,430,20,21,23.4
3140195,314,202,Poznan,Innsbruck,bus,855,30,38,43.0
3140214,314,213,Poznan,Katowice,share,321,10,14,18.1
3140218,314,214,Poznan,Krakow,share,377,12,16,20.8
3650244,365,303,Wroclaw,Rome,bus,1428,50,60,67.6
3650247,365,286,Wroclaw,Pescara,bus,1364,50,58,64.9
3650250,365,304,Wroclaw,Rimini,bus,1119,45,48,54.5
3140306,314,306,Poznan,Rotterdam,bus,940,35,42,46.7
3140307,314,161,Poznan,Dusseldorf,bus,1115,30,48,54.3
3650258,365,331,Wroclaw,Thessaloniki,bus,1706,50,70,79.1
3140344,314,196,Poznan,Hamburg,bus,725,24,33,37.1
3140348,314,364,Poznan,Warsaw,share,235,10,11,13.7
3140350,314,365,Poznan,Wroclaw,share,189,5,9,11.3
3650279,365,251,Wroclaw,Murcia,bus,2790,81,108,122.1
3150041,315,102,Saarbrucken,Augsburg,bus,345,13,17,19.3
3150042,315,309,Saarbrucken,Sofia,bus,1709,55,70,79.2
3150048,315,210,Saarbrucken,Karlsruhe,bus,165,5,9,10.0
3150051,315,309,Saarbrucken,Sofia,bus,1709,57,70,79.2
3150066,315,244,Saarbrucken,Mannheim,bus,95,4,6,6.2
3150072,315,159,Saarbrucken,Dortmund,share,235,10,11,13.7
3150076,315,244,Saarbrucken,Mannheim,bus,95,5,6,6.2
1450558,145,196,Cologne,Hamburg,bus,480,19,23,25.8
3150087,315,247,Saarbrucken,Munich,bus,405,15,20,22.2
3150091,315,210,Saarbrucken,Karlsruhe,share,123,5,6,7.8
3150099,315,233,Saarbrucken,Luxembourg,share,85,4,5,5.6
3150102,315,244,Saarbrucken,Mannheim,share,96,4,5,6.2
3150107,315,260,Saarbrucken,Metz,share,64,3,4,4.4
3150118,315,308,Saarbrucken,Salzburg,bus,570,17,27,30.0
3150134,315,348,Saarbrucken,Vienna,bus,775,27,35,39.4
3160436,316,100,Stuttgart,Antwerp,bus,570,18,27,30.0
3160439,316,102,Stuttgart,Augsburg,share,121,4,6,7.6
3160441,316,135,Stuttgart,Belgrade,bus,1207,45,52,58.3
3160466,316,135,Stuttgart,Belgrade,bus,1207,47,52,58.3
3160467,316,136,Stuttgart,Bratislava,bus,630,20,29,32.8
3160483,316,225,Stuttgart,London,bus,1245,30,53,59.9
3160496,316,210,Stuttgart,Karlsruhe,share,71,3,4,4.8
3160503,316,215,Stuttgart,Kosice,bus,1090,30,47,53.2
3160506,316,219,Stuttgart,Linz,bus,450,15,22,24.4
3160513,316,239,Stuttgart,Lille,bus,750,23,34,38.3
3160514,316,244,Stuttgart,Mannheim,share,105,3,6,6.7
3160525,316,266,Stuttgart,Nuremberg,share,147,5,7,9.1
3160530,316,292,Stuttgart,Poprad,bus,960,28,42,47.6
3160539,316,308,Stuttgart,Salzburg,bus,359,11,18,20.0
3160543,316,310,Stuttgart,Sarajevo,bus,1087,45,47,53.1
3520048,352,309,Valladolid,Sofia,bus,2700,85,105,118.6
3520049,352,309,Valladolid,Sofia,bus,2700,86,105,118.6
3520052,352,354,Valladolid,Verona,bus,1575,55,65,73.7
3520058,352,368,Valladolid,Zagreb,bus,2085,69,84,94.4
3520064,352,236,Valladolid,Ljubljana,bus,1935,65,78,88.4
3520066,352,236,Valladolid,Ljubljana,bus,1935,64,78,88.4
3520073,352,154,Valladolid,Clermont-Ferrand,bus,855,32,38,43.0
3520075,352,368,Valladolid,Zagreb,bus,2085,65,84,94.4
3520086,352,236,Valladolid,Ljubljana,bus,1935,66,78,88.4
3520094,352,252,Valladolid,Milan,bus,1455,51,61,68.7
3540186,354,214,Verona,Krakow,bus,1107,47,48,54.0
3520130,352,368,Valladolid,Zagreb,bus,2085,70,84,94.4
3200125,320,338,Santiago de Compostela,Timisoara,bus,3071,69,117,132.9
3200204,320,338,Santiago de Compostela,Timisoara,bus,3071,70,117,132.9
3200212,320,338,Santiago de Compostela,Timisoara,bus,3071,68,117,132.9
3200331,320,235,Santiago de Compostela,Lisbon,bus,535,21,25,28.4
3200346,320,357,Santiago de Compostela,Iasi,bus,3814,73,142,160.9
3210260,321,105,Sevilla,Alicante,bus,650,20,30,33.7
3210262,321,106,Sevilla,Almeria,bus,345,12,17,19.3
3210292,321,128,Sevilla,Barcelona,bus,915,30,41,45.6
3210321,321,249,Sevilla,Malaga,bus,210,6,11,12.4
3210384,321,251,Sevilla,Murcia,bus,435,16,21,23.7
3210387,321,252,Sevilla,Milan,bus,2220,69,88,99.8
2350512,235,320,Lisbon,Santiago de Compostela,bus,555,20,26,29.3
3210434,321,351,Sevilla,Valencia,bus,720,21,33,36.9
3210444,321,354,Sevilla,Verona,bus,2340,74,92,104.5
3230203,323,145,Skopje,Cologne,bus,2055,82,83,93.2
3230213,323,135,Skopje,Belgrade,bus,440,17,22,23.9
3230233,323,135,Skopje,Belgrade,bus,455,21,22,24.6
3230238,323,276,Skopje,Ohrid,bus,210,8,11,12.4
3230247,323,140,Skopje,Basel,bus,1620,65,67,75.6
3230266,323,247,Skopje,Munich,bus,1200,50,52,58.0
3230298,323,266,Skopje,Nuremberg,bus,1449,51,61,68.5
3230321,323,266,Skopje,Nuremberg,bus,1520,50,63,71.4
3230387,323,135,Skopje,Belgrade,bus,440,18,22,23.9
2100310,210,102,Karlsruhe,Augsburg,bus,160,6,9,9.8
3260141,326,309,Strasbourg,Sofia,bus,1740,60,71,80.5
3260153,326,309,Strasbourg,Sofia,bus,1740,59,71,80.5
3260173,326,140,Strasbourg,Basel,bus,155,5,9,9.5
3260191,326,309,Strasbourg,Sofia,bus,1740,57,71,80.5
3260198,326,219,Strasbourg,Linz,bus,720,25,33,36.9
3260214,326,308,Strasbourg,Salzburg,bus,630,21,29,32.8
3260219,326,213,Strasbourg,Katowice,bus,1151,45,50,55.9
3260223,326,219,Strasbourg,Linz,bus,570,18,27,30.0
3260272,326,308,Strasbourg,Salzburg,bus,440,15,22,23.9
3260285,326,348,Strasbourg,Vienna,bus,705,23,32,36.2
3270153,327,161,Split,Dusseldorf,bus,1445,55,61,68.3
3270156,327,145,Split,Cologne,bus,1395,51,59,66.2
3270159,327,102,Split,Augsburg,bus,885,36,39,44.3
3270180,327,102,Split,Augsburg,bus,885,35,39,44.3
3270181,327,247,Split,Munich,bus,905,35,40,45.2
3270188,327,145,Split,Cologne,bus,1395,50,59,66.2
3270199,327,302,Split,Rijeka,bus,410,19,20,22.4
3270205,327,136,Split,Bratislava,bus,862,34,39,43.3
3270211,327,210,Split,Karlsruhe,bus,1110,40,48,54.1
3270219,327,159,Split,Dortmund,bus,1565,55,65,73.3
3270245,327,139,Split,Brno,bus,840,25,38,42.3
3270255,327,210,Split,Karlsruhe,bus,1170,45,50,56.7
3270271,327,244,Split,Mannheim,bus,1230,45,53,59.2
3270277,327,310,Split,Sarajevo,bus,315,14,16,17.8
3270297,327,174,Split,Frankfurt,bus,1230,45,53,59.2
3270317,327,316,Split,Stuttgart,bus,1035,40,45,50.9
3270324,327,210,Split,Karlsruhe,bus,1110,41,48,54.1
3270346,327,368,Split,Zagreb,share,303,12,13,17.2
3290667,329,134,Stockholm,Bucharest,bus,2790,91,108,122.1
3680463,368,352,Zagreb,Valladolid,bus,2010,72,81,91.4
3390002,339,114,Trabzon,Antalya,bus,1290,26,55,61.8
1170300,117,331,Burgas,Thessaloniki,bus,809,22,37,40.9
3390003,339,163,Trabzon,Dalaman,bus,1445,27,61,68.3
3460001,346,218,Tartu,Kuressaare,bus,340,14,17,19.0
1170303,117,280,Burgas,Plovdiv,bus,320,13,16,18.0
3300309,330,309,Tirana,Sofia,bus,660,19,31,34.2
3300311,330,104,Tirana,Athens,bus,735,32,34,37.6
3300326,330,104,Tirana,Athens,bus,735,31,34,37.6
3300378,330,309,Tirana,Sofia,bus,660,17,31,34.2
3300379,330,323,Tirana,Skopje,bus,315,11,16,17.8
3310244,331,309,Thessaloniki,Sofia,bus,315,9,16,17.8
3310267,331,207,Thessaloniki,Istanbul,bus,705,16,32,36.2
3310270,331,207,Thessaloniki,Istanbul,bus,705,15,32,36.2
3310292,331,134,Thessaloniki,Bucharest,bus,795,23,36,40.3
3230400,323,140,Skopje,Basel,bus,1620,64,67,75.6
3310356,331,214,Thessaloniki,Krakow,bus,1523,51,63,71.5
3310369,331,357,Thessaloniki,Iasi,bus,1692,60,70,78.5
3310421,331,365,Thessaloniki,Wroclaw,bus,1649,53,68,76.7
3310423,331,330,Thessaloniki,Tirana,bus,795,34,36,40.3
3310435,331,213,Thessaloniki,Katowice,bus,1447,50,61,68.4
3340283,334,309,Trieste,Sofia,bus,915,28,41,45.6
3340362,334,353,Trieste,Venice,share,123,4,6,7.8
3350254,335,252,Turin,Milan,bus,110,4,7,7.0
3350285,335,129,Turin,Bilbao,bus,1065,36,46,52.2
3350286,335,130,Turin,Bologna,bus,330,14,17,18.5
3350293,335,189,Turin,Genoa,bus,200,10,11,11.9
3350307,335,154,Turin,Clermont-Ferrand,bus,425,14,21,23.2
3350328,335,177,Turin,Florence,bus,345,15,17,19.3
3350334,335,353,Turin,Venice,bus,335,15,17,18.8
3350347,335,365,Turin,Wroclaw,bus,1215,50,52,58.6
3350358,335,252,Turin,Milan,bus,110,5,7,7.0
3350362,335,354,Turin,Verona,bus,270,13,14,15.5
3540187,354,213,Verona,Katowice,bus,1092,42,47,53.3
3350394,335,267,Turin,Naples,bus,730,27,33,37.4
3350448,335,353,Turin,Venice,bus,370,16,19,20.5
3360432,336,171,Tel-Aviv,Eilat,bus,264,10,14,15.2
2350514,235,248,Lisbon,Madrid,bus,495,22,24,26.5
3380060,338,105,Timisoara,Alicante,bus,3387,65,128,144.9
3380066,338,147,Timisoara,Copenhagen,bus,1597,61,66,74.6
3380091,338,225,Timisoara,London,bus,1834,62,75,84.3
3380099,338,128,Timisoara,Barcelona,bus,2130,64,85,96.2
3380105,338,277,Timisoara,Oslo,bus,2285,65,91,102.4
3380107,338,134,Timisoara,Bucharest,bus,680,19,31,35.1
3380120,338,147,Timisoara,Copenhagen,bus,1770,63,72,81.7
3380125,338,303,Timisoara,Rome,bus,1692,60,70,78.5
3380127,338,153,Timisoara,Cluj-Napoca,bus,420,14,21,22.9
3380140,338,243,Timisoara,Manchester,bus,2126,65,85,96.1
3380146,338,243,Timisoara,Manchester,bus,2126,64,85,96.1
