path_id,from_id,to_id,transport_id,price_min_EUR,duration_min,num_transfers
2090171,209,20,1,340,785,2
2090172,209,200,1,130,405,1
2090174,209,202,1,130,425,1
2090175,209,203,1,34,665,1
2090178,209,207,1,143,325,1
2090181,209,316,3,69,437,0
2090182,209,316,1,37,215,1
2090183,209,356,1,69,405,2
2090184,209,213,2,53,585,0
2090185,209,214,2,60,660,0
2090186,209,215,1,90,200,1
2090188,209,277,1,61,395,1
2090191,209,219,3,45,285,0
2090192,209,22,1,239,610,1
2090194,209,227,1,85,445,1
2090195,209,231,1,200,280,1
2090196,209,289,1,51,729,2
2090198,209,236,8,6,91,0
2090199,209,24,1,517,795,2
2090200,209,244,3,80,493,0
2090201,209,25,1,239,780,2
2090202,209,251,1,60,975,1
2090203,209,253,1,50,370,2
2090204,209,257,1,167,445,2
2090205,209,259,1,32,305,1
2090207,209,26,1,83,515,2
2090208,209,233,1,37,235,1
2090210,209,265,1,57,635,1
2090211,209,303,3,60,574,0
2090212,209,267,1,130,195,1
2090213,209,269,1,35,300,1
2090214,209,270,1,45,375,1
2090215,209,274,1,35,405,2
2090216,209,330,1,110,205,1
2090217,209,323,1,101,340,1
2090218,209,279,2,47,505,0
2090220,209,28,1,202,485,2
2090222,209,288,1,50,575,1
2090223,209,29,1,239,825,2
2090224,209,293,1,80,235,1
2090226,209,334,2,17,230,0
2090227,209,295,1,90,205,1
2090228,209,30,1,202,740,2
2090229,209,303,1,40,215,1
2090230,209,353,1,100,180,1
2090232,209,31,1,69,450,1
2090233,209,310,1,110,190,1
2090234,209,174,3,86,553,0
2090235,209,314,1,34,275,1
2090237,209,318,1,40,280,1
2090239,209,352,1,37,1075,1
2090240,209,32,1,276,635,2
2090241,209,320,1,40,570,1
2090242,209,546,1,60,255,1
2090243,209,325,1,114,455,2
2090244,209,327,1,118,215,1
2090246,209,33,1,120,570,1
2090247,209,331,1,35,480,1
2090248,209,332,1,55,525,2
2090251,209,339,1,143,410,2
2090252,209,34,1,83,730,2
2090253,209,340,1,100,670,2
2090254,209,341,1,70,755,2
2090256,209,342,1,30,310,1
2090257,209,348,3,26,252,0
2090258,209,348,8,17,238,0
2090259,209,351,1,35,345,1
2090260,209,354,3,30,375,0
2090261,209,139,2,32,355,0
2090262,209,357,1,92,210,1
2090264,209,36,1,1104,1368,2
2090266,209,364,1,49,205,1
2090267,209,367,1,50,405,2
2090268,209,369,1,157,440,2
2090269,209,37,1,506,1149,2
2090270,209,371,1,129,355,1
2090271,209,38,1,690,910,2
2090273,209,42,1,405,789,1
2090274,209,43,1,473,875,2
2090275,209,44,1,196,545,2
2090276,209,45,1,172,640,1
2090278,209,48,1,655,1310,2
2090280,209,51,1,644,1380,2
2090284,209,96,1,553,945,2
2090285,209,548,1,460,860,2
2090286,209,55,1,382,985,2
2090287,209,550,1,426,970,2
2090289,209,552,1,460,715,2
2090290,209,553,1,359,1240,3
2090291,209,554,1,314,860,2
2090292,209,56,1,292,930,2
2090293,209,57,1,415,885,2
2090296,209,626,1,449,815,2
2090297,209,63,1,443,690,1
2090298,209,64,1,690,1220,2
2090299,209,66,1,337,770,2
2090300,209,67,1,749,950,2
2090301,209,90,1,669,865,2
2090302,209,95,1,301,580,1
2090303,209,69,1,125,650,1
2090304,209,70,1,1088,1660,2
2090306,209,72,1,917,1635,2
2090307,209,73,1,598,1600,2
2090308,209,77,1,506,975,2
2090310,209,8,1,506,465,1
2090312,209,82,1,615,790,1
2090314,209,84,1,270,605,2
2090315,209,85,1,521,985,2
2090316,209,91,1,370,735,2
2090320,209,206,1,120,345,1
2090324,209,284,1,30,130,0
2090327,209,76,1,552,1100,2
2090328,209,80,1,584,1160,2
2090329,209,348,1,37,40,0
2090331,209,347,1,147,525,2
2090332,209,243,1,41,140,0
2100003,210,137,3,110,389,0
2100004,210,137,2,85,1020,0
2100010,210,128,2,90,1075,0
2100012,210,187,1,55,100,0
2100013,210,319,2,129,1600,0
2100015,210,244,2,4,55,0
2100017,210,284,1,23,115,0
2100021,210,225,2,50,1170,0
2100024,210,315,2,9,155,0
2100025,210,326,2,5,65,0
2100026,210,316,3,11,54,0
2100029,210,255,2,20,405,0
2100032,210,327,2,48,1110,0
2100034,210,141,2,24,250,0
2100035,210,235,2,166,2090,0
2100036,210,266,3,40,192,0
2100037,210,305,2,83,1875,0
2100038,210,310,2,69,1064,0
2100040,210,135,2,50,1020,0
2100043,210,109,2,75,845,0
2100044,210,181,2,50,525,0
2100046,210,123,2,48,800,0
2100047,210,323,2,78,1486,0
2100048,210,260,2,11,205,0
2100050,210,102,2,9,160,0
2100051,210,117,2,101,2015,0
2100052,210,215,2,51,1180,0
2100054,210,219,3,45,391,0
2100055,210,247,2,12,225,0
2100056,210,292,2,46,1050,0
2100058,210,349,2,110,2165,0
2100059,210,357,2,153,1888,0
2100060,210,364,2,53,1040,0
2100062,210,369,2,79,990,0
2100063,210,546,2,69,1470,0
2100064,210,225,1,17,90,0
2100065,210,212,2,74,1620,0
2100066,210,230,1,45,130,0
2100067,210,250,1,80,225,1
2100069,210,280,2,92,1745,0
2100070,210,190,2,48,655,0
2100071,210,337,1,60,545,2
2100072,210,349,1,17,155,0
2100073,210,147,2,79,1110,0
2100074,210,369,1,48,90,0
2100075,210,126,2,45,595,0
2100078,210,246,2,30,420,0
2100080,210,233,2,25,265,0
2100081,210,246,3,55,228,0
2100082,210,192,2,35,405,0
2100085,210,362,3,92,594,0
2100086,210,214,2,45,1015,0
2100087,210,309,2,85,1529,0
2100091,210,259,3,92,396,0
2100093,210,293,2,35,435,0
2100095,210,239,2,31,675,0
2100104,210,102,3,40,157,0
2100106,210,140,2,17,175,0
2100109,210,10,1,285,1735,3
2100114,210,102,8,13,192,0
2100116,210,106,1,55,385,1
2100117,210,249,1,35,165,0
2100119,210,174,2,13,130,0
2100120,210,111,3,65,329,0
2100121,210,111,2,45,520,0
2100126,210,116,2,22,460,0
2100127,210,100,2,24,495,0
2100131,210,119,1,51,245,1
2100136,210,124,2,50,560,0
2100137,210,124,8,28,409,0
2100139,210,126,3,45,384,0
2100140,210,126,8,32,407,0
2100141,210,127,1,64,260,1
2100142,210,161,3,45,152,0
2100143,210,370,3,40,172,0
2100144,210,130,2,60,705,0
2100148,210,134,2,138,1795,0
2100149,210,348,3,60,478,0
2100152,210,136,2,31,665,0
2100154,210,137,1,32,245,1
2100156,210,140,3,19,95,0
2100157,210,140,8,10,155,0
2100159,210,145,8,12,193,0
2100160,210,150,1,40,320,1
2100161,210,151,1,50,115,0
2100162,210,252,2,40,490,0
2100163,210,189,2,55,640,0
2100164,210,153,2,117,1438,0
2100165,210,240,2,45,495,0
2100167,210,159,3,50,201,0
2100168,210,159,2,30,330,0
2100170,210,159,8,17,233,0
2100171,210,160,2,45,500,0
2100172,210,160,8,27,392,0
2100173,210,161,2,29,320,0
2100175,210,161,8,17,249,0
2100176,210,162,1,27,280,1
2100177,210,166,1,34,225,1
2100178,210,17,1,331,680,1
2100179,210,171,1,69,555,1
2100180,210,336,1,92,250,0
2100181,210,172,2,35,425,0
2100183,210,177,2,65,835,0
2100184,210,179,1,70,180,0
2100185,210,180,1,50,515,1
2100187,210,244,3,10,50,0
2100190,210,186,1,50,315,1
2100192,210,314,2,73,805,0
2100194,210,193,1,48,350,1
2100196,210,196,2,55,700,0
2100197,210,196,3,50,455,0
2100198,210,196,8,23,388,0
2100200,210,197,2,40,425,0
2100201,210,197,3,35,310,0
2100202,210,197,8,25,346,0
2100204,210,205,1,35,225,1
2100206,210,145,3,41,144,0
2100207,210,124,3,32,329,0
2100208,210,213,2,43,945,0
2100210,210,219,2,23,485,0
2100212,210,227,1,75,375,1
2100213,210,228,1,65,385,1
2100214,210,289,1,41,405,1
2100215,210,235,1,45,290,1
2100216,210,236,2,50,541,0
2100217,210,370,2,23,235,0
2100218,210,242,1,28,365,1
2100219,210,160,3,28,478,0
2100220,210,244,8,4,69,0
2100221,210,246,8,19,265,0
2100222,210,247,3,26,183,0
2100223,210,247,8,10,194,0
2100224,210,248,1,40,255,1
2100225,210,105,1,32,145,0
2100227,210,261,2,65,765,0
2100228,210,265,1,63,425,2
2100229,210,266,2,22,220,0
2100230,210,266,8,12,191,0
2100232,210,269,1,43,300,1
2100233,210,270,2,64,790,0
2100234,210,329,1,18,140,0
2100238,210,323,1,37,135,0
2100239,210,282,2,30,380,0
2100240,210,283,3,95,503,0
2100241,210,286,2,85,985,0
2100242,210,290,1,65,395,1
2100243,210,291,1,28,160,0
2100244,210,293,3,40,331,0
2100245,210,302,2,60,735,0
2100246,210,297,2,43,520,0
2100247,210,299,1,78,635,1
2100248,210,303,2,85,1040,0
2100250,210,306,2,45,555,0
2100251,210,308,2,21,420,0
2100252,210,308,3,35,311,0
2100253,210,31,1,83,545,1
2100254,210,315,8,9,133,0
2100255,210,316,8,5,84,0
2100256,210,318,1,40,285,1
2100257,210,352,1,40,300,1
2100258,210,320,1,40,305,1
2100260,210,321,1,60,165,0
2100262,210,326,8,5,82,0
2100264,210,335,2,50,635,0
2100266,210,338,1,32,115,0
2100267,210,341,1,45,590,1
2100269,210,342,1,28,240,1
2100271,210,347,1,53,370,1
2100272,210,348,2,28,590,0
2100274,210,351,1,22,135,0
2100275,210,353,2,60,715,0
2100276,210,354,2,50,605,0
2100277,210,356,1,37,425,1
2100281,210,365,2,43,867,0
2100283,210,367,1,45,350,1
2100286,210,174,3,27,66,0
2100287,210,44,1,91,740,2
2100288,210,546,1,41,140,0
2100289,210,326,3,23,42,0
2100290,210,73,1,1101,1605,2
2100291,210,74,1,72,345,1
2100292,210,78,1,110,495,1
2100296,210,304,2,69,750,0
2100298,210,184,1,68,280,1
2100299,210,368,2,34,740,0
2100304,210,240,3,68,283,0
2100305,210,297,3,64,629,0
2100307,210,135,1,32,110,0
2100309,210,164,1,35,485,1
2100310,210,176,1,85,475,1
2100314,210,212,1,41,490,1
2100317,210,368,1,30,90,0
2100320,210,274,1,101,320,1
2100321,210,286,1,30,330,1
2100322,210,294,1,42,580,1
2100323,210,330,1,35,125,0
2100324,210,300,1,267,395,1
2100326,210,310,1,32,550,1
2100327,210,327,1,118,480,1
2100328,210,332,1,60,390,1
2100330,210,357,1,32,645,1
2100331,210,359,1,53,275,1
2100332,210,45,1,245,675,1
2100333,210,146,1,60,145,0
2100334,210,175,8,11,180,0
2100335,210,245,8,8,153,0
2100336,210,282,8,16,255,0
2110001,211,272,3,8,67,0
2110005,211,116,3,9,69,0
2110006,211,100,2,10,115,0
2110007,211,100,3,10,79,0
2110008,211,239,3,4,21,0
2110014,211,220,3,17,133,0
2110015,211,111,2,21,255,0
2120001,212,356,3,6,68,0
2120003,212,10,1,138,1675,2
2120004,212,116,1,35,140,0
2120007,212,101,1,51,315,1
2120008,212,297,2,47,1070,0
2120009,212,316,2,75,1590,0
2120010,212,103,1,60,630,2
2120011,212,214,2,50,705,0
2120012,212,364,2,18,350,0
2120013,212,105,1,40,240,0
2120014,212,365,2,35,770,0
2120015,212,249,1,55,265,0
2120016,212,106,1,87,475,1
2120018,212,251,1,87,490,1
2120020,212,107,1,28,100,0
2120023,212,108,1,36,205,1
2120024,212,130,1,55,350,1
2120025,212,109,1,78,450,1
2120026,212,11,1,828,1095,2
2120027,212,111,1,40,230,1
2120028,212,114,1,100,435,1
2120032,212,370,1,40,245,1
2120034,212,117,1,74,145,0
2120039,212,119,1,63,435,1
2120040,212,120,1,57,280,1
2120042,212,161,2,68,1555,0
2120043,212,122,1,51,175,0
2120044,212,123,1,37,325,1
2120046,212,124,1,75,210,1
2120047,212,124,2,40,830,0
2120048,212,126,1,50,390,1
2120049,212,196,1,35,210,1
2120050,212,197,2,55,1115,0
2120051,212,128,1,45,335,1
2120052,212,187,1,100,350,1
2120053,212,129,1,64,425,1
2120054,212,174,2,64,1365,0
2120055,212,13,1,239,785,2
2120057,212,131,1,57,130,0
2120058,212,132,1,74,380,2
2120059,212,134,1,51,330,1
2120061,212,348,1,30,310,1
2120062,212,136,1,40,105,0
2120064,212,137,1,55,425,1
2120068,212,139,1,86,455,2
2120069,212,14,1,924,1210,2
2120070,212,140,1,51,395,1
2120074,212,225,1,32,160,0
2120075,212,145,1,35,130,0
2120076,212,161,1,40,225,1
2120077,212,145,2,70,1605,0
2120078,212,146,1,75,490,1
2120079,212,15,1,828,1040,2
2120080,212,150,1,60,315,1
2120081,212,162,1,30,195,0
2120083,212,151,1,78,485,1
2120084,212,152,1,45,385,1
2120085,212,154,1,95,520,2
2120086,212,210,2,70,1515,0
2120087,212,240,1,60,345,1
2120088,212,192,1,50,280,1
2120090,212,244,2,70,1450,0
2120091,212,243,1,26,290,1
2120092,212,159,2,65,1440,0
2120093,212,16,1,1070,1680,2
2120094,212,297,1,35,225,1
2120095,212,163,1,91,540,1
2120096,212,164,1,58,395,1
2120097,212,136,2,79,1100,0
2120098,212,166,1,46,170,0
2120099,212,184,1,51,325,1
2120100,212,147,1,28,90,0
2120102,212,17,1,405,775,2
2120103,212,171,1,2792,770,2
2120104,212,336,1,86,380,1
2120105,212,172,1,50,265,1
2120106,212,266,1,65,435,1
2120108,212,227,1,110,495,1
2120109,212,287,1,60,365,1
2120110,212,177,1,70,345,1
2120111,212,178,1,48,325,1
2120112,212,179,1,90,370,1
2120113,212,18,1,598,930,2
2120114,212,180,1,85,525,1
2120116,212,183,1,41,525,1
2120117,212,186,1,80,570,1
2120120,212,246,2,65,1340,0
2120121,212,191,1,28,345,1
2120124,212,197,1,35,425,1
2120125,212,20,1,552,970,2
2120126,212,200,1,340,490,1
2120127,212,345,2,40,500,0
2120128,212,305,2,13,250,0
2120129,212,203,1,55,340,1
2120130,212,205,1,55,375,1
2120131,212,284,1,60,215,0
2120133,212,316,1,45,345,1
2120138,212,329,1,23,80,0
2120139,212,218,1,45,515,2
2120140,212,22,1,506,595,1
2120143,212,176,1,129,525,1
2120144,212,228,1,92,580,1
2120146,212,23,1,690,1055,2
2120147,212,230,1,75,695,2
2120148,212,288,1,80,225,0
2120149,212,231,1,75,410,1
2120150,212,233,1,40,280,1
2120151,212,235,1,65,415,1
2120153,212,24,1,776,1010,2
2120154,212,242,1,34,240,1
2120156,212,174,1,35,300,1
2120157,212,245,1,60,445,1
2120158,212,248,1,40,245,0
2120159,212,25,1,386,800,2
2120160,212,250,1,130,395,1
2120162,212,252,1,50,285,1
2120163,212,253,1,65,420,1
2120164,212,257,1,239,605,1
2120165,212,259,1,60,425,1
2120166,212,270,1,55,320,1
2120167,212,26,1,285,595,1
2120168,212,261,1,80,430,1
2120169,212,264,1,51,445,1
2120170,212,265,1,91,385,1
2120172,212,267,1,50,160,0
2120173,212,269,1,50,410,1
2120174,212,27,1,828,1365,2
2120177,212,274,1,55,525,1
2120178,212,275,1,130,425,2
2120179,212,323,1,46,290,1
2120180,212,277,1,37,215,1
2120183,212,28,1,147,740,2
2120184,212,309,1,46,305,1
2120185,212,285,1,50,575,1
2120186,212,286,1,55,375,1
2120187,212,290,1,100,775,1
2120188,212,291,1,60,420,1
2120189,212,214,1,40,275,1
2120190,212,293,1,40,360,1
2120191,212,294,1,72,545,1
2120192,212,353,1,50,280,1
2120194,212,295,1,65,465,1
2120196,212,299,1,70,195,0
2120197,212,300,1,83,375,1
2120201,212,348,2,85,1165,0
2120202,212,303,1,35,330,1
2120203,212,304,1,45,150,0
2120204,212,307,1,43,355,1
2120205,212,308,1,55,425,1
2120206,212,31,1,129,605,1
2120207,212,314,2,55,650,0
2120208,212,314,1,34,350,1
2120209,212,317,1,92,575,1
2120210,212,318,1,60,205,0
2120211,212,32,1,147,870,2
2120212,212,320,1,64,530,1
2120213,212,321,1,85,455,1
2120214,212,325,1,52,125,0
2120215,212,210,1,60,510,1
2120216,212,327,1,301,495,1
2120217,212,330,1,55,420,1
2120218,212,331,1,60,385,1
2120219,212,332,1,70,675,1
2120221,212,337,1,95,715,2
2120222,212,340,1,40,475,1
2120223,212,342,1,50,425,1
2120224,212,345,1,30,240,1
2120225,212,347,1,48,350,1
2120226,212,349,1,74,510,1
2120227,212,351,1,40,445,1
2120228,212,352,1,65,670,2
2120229,212,356,2,6,95,0
2120230,212,357,1,41,505,1
2120231,212,359,1,53,255,1
2120232,212,36,1,1012,1335,2
2120233,212,367,1,75,550,1
2120234,212,301,1,190,560,1
2120235,212,368,1,60,350,1
2120236,212,369,1,65,410,1
2120237,212,37,1,598,1062,1
2120238,212,38,1,1012,860,1
2120239,212,39,1,690,1093,2
2120240,212,40,1,644,900,1
2120242,212,41,1,690,860,1
2120243,212,42,1,782,760,1
2120244,212,43,1,920,1010,2
2120245,212,44,1,129,765,2
2120246,212,45,1,270,755,2
2120247,212,48,1,965,1220,2
2120249,212,547,1,644,1255,3
2120250,212,548,1,736,1055,2
2120251,212,55,1,561,1025,2
2120252,212,550,1,617,1145,2
2120254,212,93,1,505,745,1
2120255,212,552,1,180,975,2
2120256,212,553,1,483,1315,3
2120257,212,554,1,483,1035,2
2120258,212,56,1,449,1115,2
2120259,212,57,1,550,1055,2
2120260,212,58,1,120,625,1
2120261,212,59,1,802,1025,1
2120263,212,60,1,1003,1360,2
2120265,212,61,1,1136,1475,2
2120266,212,62,1,954,905,1
2120267,212,626,1,617,1025,2
2120268,212,63,1,545,680,1
2120271,212,64,1,853,1690,3
2120272,212,65,1,997,1380,2
2120273,212,66,1,527,1030,2
2120274,212,663,1,874,796,1
2120276,212,67,1,910,1100,2
2120277,212,90,1,803,1105,2
2120278,212,68,1,836,1195,2
2120279,212,69,1,118,660,1
2120280,212,95,1,113,740,1
2120281,212,70,1,1604,1840,2
2120282,212,71,1,874,1495,2
2120283,212,72,1,1407,1615,2
2120284,212,73,1,1284,1585,2
2120285,212,74,1,108,565,1
2120287,212,76,1,799,1255,2
2120288,212,77,1,874,1140,2
2120289,212,78,1,120,610,1
2120291,212,80,1,922,1390,2
2120292,212,81,1,874,1100,2
2120293,212,82,1,735,905,1
2120295,212,83,1,905,1295,2
2120296,212,84,1,135,720,2
2120297,212,85,1,936,1365,2
2120298,212,86,1,294,735,2
2120299,212,87,1,1012,1290,2
2120300,212,98,1,803,915,1
2120301,212,89,1,827,1030,1
2120302,212,91,1,483,970,2
2120303,212,99,1,802,1205,2
2120304,212,94,1,939,1240,2
2120305,212,96,1,898,1080,1
2120306,212,97,1,1196,1470,2
2120309,212,92,1,1172,1370,2
2120314,212,75,1,1001,1300,2
2120315,212,222,1,37,165,0
2130001,213,214,3,2,52,0
2130002,213,279,2,9,65,0
2130004,213,277,2,67,1610,0
2130005,213,314,3,17,229,0
2130006,213,345,2,100,1400,0
2130008,213,364,3,13,133,0
2130009,213,279,3,5,81,0
2130013,213,191,3,30,305,0
2130014,213,305,2,83,1065,0
2130017,213,214,2,5,60,0
2130018,213,309,2,92,1320,0
2130019,213,107,2,94,1065,0
2130020,213,108,2,87,970,0
2130022,213,29,1,212,645,1
2130023,213,364,1,20,50,0
2130025,213,62,1,443,760,1
2130026,213,152,2,84,2084,0
2130028,213,356,2,60,795,0
2130029,213,123,3,13,501,0
2130030,213,292,2,22,355,0
2130031,213,294,2,72,940,0
2130032,213,215,2,30,495,0
2130033,213,104,2,78,1933,0
2130037,213,123,2,32,450,0
2130040,213,177,2,48,1104,0
2130042,213,181,3,12,450,0
2130045,213,287,2,50,1135,0
2130046,213,348,3,10,280,0
2130048,213,311,2,64,1530,0
2130049,213,314,2,32,370,0
2130050,213,136,3,10,333,0
2130052,213,364,2,23,255,0
2130053,213,327,2,126,1200,0
2130054,213,369,2,124,930,0
2130055,213,10,1,64,1180,2
2130056,213,116,1,60,200,1
2130057,213,172,1,23,120,0
2130059,213,100,2,44,990,0
2130061,213,247,1,75,205,1
2130062,213,174,1,70,95,0
2130063,213,297,3,12,323,0
2130065,213,247,2,40,806,0
2130066,213,103,1,30,530,1
2130067,213,331,2,63,1516,0
2130069,213,105,1,40,405,1
2130070,213,293,2,110,1255,0
2130071,213,365,2,8,145,0
2130072,213,105,2,800,11630,0
2130073,213,106,1,45,495,1
2130075,213,261,2,130,1720,0
2130076,213,107,1,20,325,1
2130079,213,109,2,51,1177,0
2130080,213,11,1,405,1035,2
2130081,213,111,1,55,225,1
2130083,213,111,2,49,1130,0
2130085,213,113,1,76,285,1
2130087,213,114,1,100,165,0
2130088,213,175,1,121,205,1
2130089,213,116,2,52,1205,0
2130091,213,117,1,78,120,0
2130094,213,368,1,32,205,1
2130097,213,120,1,33,385,1
2130099,213,225,1,15,140,0
2130103,213,124,2,21,425,0
2130104,213,124,8,25,377,0
2130105,213,124,1,35,215,1
2130106,213,126,2,35,750,0
2130108,213,126,1,120,270,1
2130110,213,197,1,40,195,1
2130112,213,128,2,500,3910,0
2130114,213,252,2,56,1310,0
2130115,213,13,1,156,465,1
2130116,213,130,1,35,240,1
2130117,213,130,2,42,960,0
2130118,213,131,1,31,145,0
2130120,213,132,1,38,270,1
2130121,213,134,1,28,275,1
2130122,213,135,1,26,275,1
2130124,213,348,1,35,185,1
2130125,213,137,1,26,425,1
2130126,213,139,2,11,195,0
2130127,213,139,8,10,191,0
2130128,213,14,1,454,1030,1
2130131,213,140,2,46,960,0
2130132,213,141,2,49,1140,0
2130133,213,145,1,24,100,0
2130134,213,159,1,7,105,0
2130135,213,145,2,75,870,0
2130136,213,161,2,41,917,0
2130138,213,147,2,42,945,0
2130139,213,15,1,202,870,1
2130140,213,150,1,30,280,1
2130141,213,225,2,57,1350,0
2130142,213,151,1,40,275,1
2130144,213,267,2,65,1553,0
2130145,213,152,1,50,150,0
2130146,213,353,2,45,813,0
2130148,213,153,1,28,270,1
2130149,213,240,1,30,370,1
2130150,213,240,2,110,1430,0
2130151,213,192,2,55,1282,0
2130152,213,192,1,90,210,1
2130154,213,224,1,33,150,0
2130155,213,124,3,11,367,0
2130157,213,16,1,615,1070,2
2130158,213,160,2,35,380,0
2130159,213,160,1,100,220,1
2130160,213,297,1,35,200,1
2130161,213,161,1,80,200,1
2130163,213,162,1,30,175,0
2130165,213,164,1,105,345,1
2130167,213,184,1,27,300,1
2130168,213,122,1,28,155,0
2130169,213,17,1,92,580,1
2130170,213,171,1,56,355,1
2130172,213,172,2,46,1045,0
2130174,213,174,2,41,800,0
2130177,213,370,1,70,200,1
2130179,213,227,1,60,415,1
2130180,213,177,1,75,345,1
2130181,213,178,1,29,255,1
2130182,213,179,1,50,340,1
2130184,213,18,1,166,840,1
2130185,213,180,1,40,315,0
2130187,213,181,1,85,300,1
2130188,213,183,1,25,290,1
2130189,213,186,1,40,325,1
2130190,213,186,2,850,12045,0
2130191,213,187,1,55,400,1
2130192,213,187,2,500,3740,0
2130193,213,246,1,160,205,1
2130194,213,190,2,46,1064,0
2130197,213,191,8,17,414,0
2130201,213,193,1,27,240,1
2130202,213,262,2,83,1030,0
2130203,213,193,2,56,1310,0
2130204,213,196,2,30,650,0
2130206,213,197,2,60,655,0
2130208,213,20,1,138,700,1
2130209,213,200,1,55,280,1
2130210,213,201,1,27,260,1
2130211,213,345,1,65,270,1
2130212,213,202,2,41,914,0
2130213,213,202,1,110,220,1
2130214,213,203,1,30,360,1
2130216,213,205,1,35,195,0
2130217,213,284,1,30,175,0
2130218,213,206,1,48,450,1
2130219,213,136,2,29,270,0
2130221,213,207,1,115,310,1
2130222,213,209,2,50,585,0
2130224,213,21,1,175,795,2
2130225,213,316,1,64,190,1
2130227,213,210,2,46,1049,0
2130229,213,356,1,32,175,1
2130231,213,214,8,4,79,0
2130232,213,215,1,30,355,1
2130234,213,297,2,28,602,0
2130236,213,277,1,22,130,0
2130238,213,218,1,90,455,2
2130240,213,219,1,130,420,1
2130241,213,22,1,101,480,1
2130244,213,228,1,50,435,1
2130246,213,230,1,35,275,1
2130247,213,230,2,75,1854,0
2130248,213,231,1,35,190,0
2130249,213,305,1,28,290,1
2130250,213,233,1,27,185,1
2130251,213,233,2,50,1155,0
2130252,213,235,1,30,345,1
2130253,213,236,2,60,665,0
2130255,213,24,1,201,775,1
2130256,213,252,1,28,235,1
2130259,213,241,2,57,1335,0
2130260,213,242,1,22,420,2
2130263,213,244,2,45,855,0
2130264,213,245,2,45,953,0
2130266,213,159,2,37,823,0
2130267,213,247,8,31,587,0
2130268,213,248,1,28,295,1
2130269,213,248,2,750,10205,0
2130270,213,249,2,850,12165,0
2130271,213,25,1,212,695,2
2130272,213,250,1,70,290,1
2130273,213,251,1,45,515,1
2130274,213,251,2,800,11715,0
2130276,213,253,1,35,165,0
2130277,213,257,1,138,480,1
2130278,213,259,1,25,390,1
2130279,213,335,2,61,1446,0
2130280,213,26,1,55,370,1
2130283,213,326,2,49,1123,0
2130284,213,261,1,45,425,1
2130285,213,264,1,30,340,1
2130286,213,265,1,51,330,1
2130287,213,266,1,30,205,1
2130288,213,266,2,55,575,0
2130290,213,267,1,24,125,0
2130291,213,269,1,29,310,1
2130292,213,27,1,313,1185,2
2130293,213,270,1,83,345,1
2130296,213,329,1,26,225,1
2130299,213,330,1,46,120,0
2130300,213,295,1,28,100,0
2130302,213,279,8,5,82,0
2130303,213,28,1,87,640,1
2130304,213,309,1,32,240,1
2130305,213,285,1,29,295,1
2130306,213,285,2,90,2267,0
2130307,213,286,1,26,355,1
2130308,213,286,2,56,1328,0
2130309,213,287,1,35,325,1
2130310,213,288,1,40,185,0
2130311,213,191,2,41,465,0
2130312,213,191,1,28,165,1
2130313,213,289,1,32,345,1
2130314,213,290,1,55,505,1
2130316,213,293,1,75,255,1
2130319,213,294,1,27,95,0
2130322,213,296,3,10,262,0
2130323,213,296,2,15,280,0
2130324,213,299,1,40,420,1
2130325,213,30,1,129,620,1
2130326,213,300,1,46,260,0
2130327,213,301,1,110,785,1
2130328,213,236,1,27,250,1
2130329,213,303,1,29,310,1
2130331,213,303,2,57,1354,0
2130332,213,304,2,47,1083,0
2130335,213,306,2,51,1175,0
2130337,213,147,1,26,225,1
2130338,213,262,1,83,85,0
2130341,213,31,1,64,380,1
2130342,213,336,1,51,215,0
2130343,213,310,1,92,280,1
2130344,213,314,8,14,321,0
2130345,213,314,1,30,160,1
2130346,213,316,2,65,845,0
2130347,213,317,1,30,255,1
2130348,213,318,1,30,365,1
2130349,213,352,1,30,490,2
2130351,213,32,1,92,470,1
2130352,213,320,1,35,345,1
2130353,213,321,1,45,320,1
2130354,213,323,1,32,290,1
2130355,213,325,1,31,245,1
2130356,213,140,1,50,265,1
2130358,213,327,1,26,100,0
2130360,213,33,1,147,410,1
2130361,213,331,1,30,275,1
2130362,213,332,1,45,435,1
2130364,213,334,2,65,765,0
2130365,213,334,1,35,345,1
2130366,213,335,1,35,355,1
2130368,213,337,1,50,585,2
2130369,213,338,1,28,280,1
2130370,213,339,1,62,400,1
2130371,213,34,1,83,380,1
2130373,213,340,1,35,435,2
2130374,213,342,1,23,325,1
2130376,213,347,1,39,370,2
2130377,213,348,2,16,310,0
2130378,213,348,8,16,301,0
2130379,213,349,1,37,115,0
2130380,213,35,1,78,420,1
2130381,213,351,1,30,310,1
2130382,213,351,2,800,11430,0
2130383,213,129,1,50,320,1
2130384,213,353,1,30,230,1
2130386,213,354,1,40,400,1
2130387,213,357,1,27,345,1
2130388,213,359,1,40,365,2
2130389,213,36,1,598,1316,2
2130391,213,127,1,50,240,1
2130393,213,364,8,12,270,0
2130395,213,365,8,8,152,0
2130396,213,367,1,35,290,1
2130397,213,367,2,700,9960,0
2130399,213,369,1,41,355,1
2130400,213,37,1,405,855,1
2130401,213,371,1,37,275,1
2130402,213,38,1,414,800,1
2130403,213,41,1,488,865,1
2130404,213,39,1,460,905,1
2130405,213,40,1,451,850,1
2130406,213,42,1,359,675,1
2130408,213,43,1,348,830,1
2130409,213,44,1,196,485,1
2130410,213,45,1,76,500,1
2130411,213,48,1,586,1095,2
2130413,213,51,1,586,1130,2
